creacion,retweet_count,numSemana,compoundRT
17/05/21,33,21,14.5332
17/05/21,328,21,-253.1176
17/05/21,0,21,0
17/05/21,4,21,2.7632
17/05/21,42,21,0
17/05/21,24,21,0
17/05/21,152,21,7.8432
17/05/21,3641,21,93.9378
17/05/21,0,21,0
17/05/21,188,21,0
17/05/21,0,21,0
17/05/21,723,21,317.6139
17/05/21,7,21,4.3743
17/05/21,54,21,0
17/05/21,29,21,-21.7732
17/05/21,49,21,0
17/05/21,268,21,0
17/05/21,3641,21,93.9378
17/05/21,386,21,250.3596
17/05/21,71,21,58.0283
17/05/21,0,21,0
17/05/21,3641,21,93.9378
17/05/21,21,21,0
17/05/21,113,21,0
17/05/21,0,21,0
17/05/21,29,21,-21.7732
17/05/21,0,21,0
17/05/21,85,21,-23.222
17/05/21,102,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,102,21,0
17/05/21,723,21,317.6139
17/05/21,723,21,317.6139
17/05/21,1,21,0
17/05/21,345,21,215.5905
17/05/21,723,21,317.6139
17/05/21,52,21,8.814
17/05/21,0,21,0
17/05/21,723,21,317.6139
17/05/21,29,21,-21.7732
17/05/21,21,21,0
17/05/21,328,21,-253.1176
17/05/21,42,21,0
17/05/21,42,21,0
17/05/21,198,21,107.3754
17/05/21,0,21,0
17/05/21,85,21,-23.222
17/05/21,77,21,0
17/05/21,328,21,-253.1176
17/05/21,96,21,60.8928
17/05/21,723,21,317.6139
17/05/21,3641,21,93.9378
17/05/21,198,21,107.3754
17/05/21,723,21,317.6139
17/05/21,85,21,-23.222
17/05/21,253,21,0
17/05/21,0,21,0
17/05/21,9,21,-5.0166
17/05/21,142,21,-123.0572
17/05/21,0,21,0
17/05/21,27,21,4.1337
17/05/21,386,21,250.3596
17/05/21,79,21,8.1133
17/05/21,723,21,317.6139
17/05/21,188,21,0
17/05/21,0,21,0
17/05/21,188,21,0
17/05/21,11,21,3.256
17/05/21,142,21,-123.0572
17/05/21,5,21,2.1075
17/05/21,0,21,0
17/05/21,723,21,317.6139
17/05/21,142,21,-123.0572
17/05/21,3,21,-1.7577
17/05/21,723,21,317.6139
17/05/21,52,21,8.814
17/05/21,188,21,0
17/05/21,13,21,6.6378
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,198,21,107.3754
17/05/21,65,21,50.9925
17/05/21,85,21,-23.222
17/05/21,221,21,135.1415
17/05/21,0,21,0
17/05/21,86,21,66.9338
17/05/21,3,21,2.295
17/05/21,102,21,0
17/05/21,8,21,0
17/05/21,17,21,9.9603
17/05/21,17,21,9.9603
17/05/21,142,21,-123.0572
17/05/21,142,21,-123.0572
17/05/21,328,21,-253.1176
17/05/21,198,21,107.3754
17/05/21,321,21,135.3015
17/05/21,723,21,317.6139
17/05/21,321,21,135.3015
17/05/21,67,21,-41.0308
17/05/21,386,21,250.3596
17/05/21,0,21,0
17/05/21,321,21,135.3015
17/05/21,49,21,0
17/05/21,0,21,0
17/05/21,5,21,0
17/05/21,0,21,0
17/05/21,124,21,74.3256
17/05/21,328,21,-253.1176
17/05/21,172,21,78.9136
17/05/21,142,21,-123.0572
17/05/21,172,21,78.9136
17/05/21,172,21,78.9136
17/05/21,67,21,-41.0308
17/05/21,172,21,78.9136
17/05/21,271,21,119.3484
17/05/21,0,21,0
17/05/21,2,21,1.7216
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,1,21,0.6329
17/05/21,0,21,0
17/05/21,2,21,0.551
17/05/21,2,21,-0.843
17/05/21,1,21,0
17/05/21,1,21,0
17/05/21,16,21,10.8928
17/05/21,0,21,0
17/05/21,33,21,-4.224
17/05/21,0,21,0
17/05/21,10,21,5.106
17/05/21,11,21,8.9936
17/05/21,28,21,14.7168
17/05/21,11,21,7.9024
17/05/21,29,21,9.86
17/05/21,0,21,0
17/05/21,1,21,-0.3612
17/05/21,0,21,0
17/05/21,11,21,7.9024
17/05/21,65,21,44.902
17/05/21,1,21,0.4404
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,11,21,7.9024
17/05/21,4,21,-2.7232
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,2,21,-0.7224
17/05/21,85,21,-23.222
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,85,21,-23.222
17/05/21,0,21,0
17/05/21,57,21,8.6241
17/05/21,29,21,0
17/05/21,0,21,0
17/05/21,18,21,13.6422
17/05/21,35,21,22.2915
17/05/21,144,21,0
17/05/21,7,21,0
17/05/21,65,21,44.902
17/05/21,271,21,119.3484
17/05/21,160,21,99.984
17/05/21,619,21,-326.0273
17/05/21,85,21,-23.222
17/05/21,619,21,-326.0273
17/05/21,2,21,-0.6504
17/05/21,619,21,-326.0273
17/05/21,401,21,176.6004
17/05/21,619,21,-326.0273
17/05/21,401,21,176.6004
17/05/21,401,21,176.6004
17/05/21,401,21,176.6004
17/05/21,619,21,-326.0273
17/05/21,160,21,99.984
17/05/21,48,21,-20.2944
17/05/21,401,21,176.6004
17/05/21,160,21,99.984
17/05/21,2,21,1.1718
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,401,21,176.6004
17/05/21,619,21,-326.0273
17/05/21,401,21,176.6004
17/05/21,48,21,-7.3488
17/05/21,45,21,-18.9675
17/05/21,619,21,-326.0273
17/05/21,58,21,0
17/05/21,8,21,5.0952
17/05/21,35,21,25.4415
17/05/21,0,21,0
17/05/21,401,21,176.6004
17/05/21,0,21,0
17/05/21,21,21,0
17/05/21,0,21,0
17/05/21,48,21,-20.2944
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,2,21,0.8906
17/05/21,3,21,-2.6937
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,91,21,18.4093
17/05/21,91,21,18.4093
17/05/21,91,21,18.4093
17/05/21,46,21,0
17/05/21,85,21,-23.222
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,385,21,77.8855
17/05/21,0,21,0
17/05/21,2,21,0.68
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,34,21,16.7926
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,401,21,176.6004
17/05/21,3,21,1.7199
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,58,21,0
17/05/21,0,21,0
17/05/21,401,21,176.6004
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,45,21,-18.9675
17/05/21,48,21,-20.2944
17/05/21,4,21,0.894
17/05/21,619,21,-326.0273
17/05/21,48,21,-20.2944
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,35,21,25.4415
17/05/21,0,21,0
17/05/21,160,21,99.984
17/05/21,21,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,3,21,-2.6937
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,48,21,-7.3488
17/05/21,18,21,0
17/05/21,85,21,-23.222
17/05/21,401,21,176.6004
17/05/21,5,21,4.8075
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,7,21,6.37
17/05/21,0,21,0
17/05/21,160,21,99.984
17/05/21,160,21,99.984
17/05/21,401,21,176.6004
17/05/21,65,21,44.902
17/05/21,0,21,0
17/05/21,91,21,18.4093
17/05/21,19,21,11.1321
17/05/21,2,21,-0.592
17/05/21,619,21,-326.0273
17/05/21,85,21,-23.222
17/05/21,401,21,176.6004
17/05/21,35,21,25.4415
17/05/21,401,21,176.6004
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,385,21,77.8855
17/05/21,144,21,0
17/05/21,401,21,176.6004
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,144,21,0
17/05/21,1540,21,-455.84
17/05/21,3,21,1.3212
17/05/21,2,21,0.447
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,154,21,76.0606
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,29,21,0.7482
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,2,21,1.5928
17/05/21,1540,21,-455.84
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,2,21,-0.8038
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,619,21,-326.0273
17/05/21,2,21,-0.1032
17/05/21,1540,21,-455.84
17/05/21,18,21,-8.5806
17/05/21,61,21,42.1388
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,70,21,36.869
17/05/21,3,21,-1.1415
17/05/21,34,21,24.1264
17/05/21,0,21,0
17/05/21,34,21,24.1264
17/05/21,1,21,0.6705
17/05/21,61,21,42.1388
17/05/21,61,21,42.1388
17/05/21,109,21,49.2026
17/05/21,619,21,-326.0273
17/05/21,30,21,8.88
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,45,21,-3.474
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,80,21,-18.104
17/05/21,401,21,176.6004
17/05/21,80,21,-18.104
17/05/21,61,21,42.1388
17/05/21,45,21,-3.474
17/05/21,401,21,176.6004
17/05/21,45,21,-3.474
17/05/21,234,21,68.4216
17/05/21,109,21,49.2026
17/05/21,234,21,68.4216
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,9,21,8.343
17/05/21,46,21,0
17/05/21,1540,21,-455.84
17/05/21,1,21,0.5859
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,234,21,68.4216
17/05/21,61,21,42.1388
17/05/21,30,21,8.88
17/05/21,0,21,0
17/05/21,132,21,47.6784
17/05/21,9,21,8.343
17/05/21,91,21,18.4093
17/05/21,234,21,68.4216
17/05/21,234,21,68.4216
17/05/21,85,21,-23.222
17/05/21,1540,21,-455.84
17/05/21,4,21,2.8736
17/05/21,4,21,2.8736
17/05/21,61,21,42.1388
17/05/21,2,21,-1.777
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,1,21,0.631
17/05/21,5,21,0
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,2,21,1.3394
17/05/21,1540,21,-455.84
17/05/21,234,21,68.4216
17/05/21,0,21,0
17/05/21,37,21,-18.2743
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,132,21,47.6784
17/05/21,7,21,1.9124
17/05/21,70,21,36.869
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,38,21,25.0686
17/05/21,1540,21,-455.84
17/05/21,1,21,0.891
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,35,21,-18.865
17/05/21,35,21,-18.865
17/05/21,619,21,-326.0273
17/05/21,1540,21,-455.84
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,1540,21,-455.84
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,132,21,47.6784
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,69,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,4,21,-0.1032
17/05/21,1,21,-0.6012
17/05/21,0,21,0
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,67,21,5.1724
17/05/21,1540,21,-455.84
17/05/21,619,21,-326.0273
17/05/21,48,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,1540,21,-455.84
17/05/21,80,21,-18.104
17/05/21,1540,21,-455.84
17/05/21,1540,21,-455.84
17/05/21,80,21,-18.104
17/05/21,1540,21,-455.84
17/05/21,0,21,0
17/05/21,1,21,0.8496
17/05/21,2,21,0
17/05/21,5,21,0
17/05/21,0,21,0
17/05/21,68,21,19.108
17/05/21,2,21,1.7216
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,2,21,0.551
17/05/21,2,21,-0.843
17/05/21,1,21,0
17/05/21,1,21,0
17/05/21,15,21,0
17/05/21,0,21,0
17/05/21,1,21,0
17/05/21,0,21,0
17/05/21,535,21,320.679
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,43,21,38.313
17/05/21,2,21,0.843
17/05/21,43,21,38.313
17/05/21,0,21,0
17/05/21,43,21,38.313
17/05/21,43,21,38.313
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,11,21,7.9024
17/05/21,45,21,33.0795
17/05/21,2,21,-1.75
17/05/21,0,21,0
17/05/21,39,21,-13.7904
17/05/21,45,21,15.3
17/05/21,45,21,15.3
17/05/21,11,21,7.9024
17/05/21,36,21,0
17/05/21,1,21,0.4404
17/05/21,0,21,0
17/05/21,39,21,14.8902
17/05/21,49,21,0
17/05/21,1,21,-0.5423
17/05/21,0,21,0
17/05/21,11,21,7.9024
17/05/21,94,21,0
17/05/21,0,21,0
17/05/21,17,21,7.4868
17/05/21,4,21,-2.7232
17/05/21,1,21,-0.2023
17/05/21,58,21,-46.516
17/05/21,58,21,-46.516
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,58,21,-46.516
17/05/21,0,21,0
17/05/21,39,21,14.8902
17/05/21,102,21,0
17/05/21,2,21,-0.7224
17/05/21,0,21,0
17/05/21,85,21,-23.222
17/05/21,102,21,0
17/05/21,102,21,0
17/05/21,1,21,-0.7717
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,137,21,-31.0031
17/05/21,0,21,0
17/05/21,40,21,1.032
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,137,21,-31.0031
17/05/21,37,21,8.8134
17/05/21,85,21,-23.222
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,102,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,40,21,1.032
17/05/21,0,21,0
17/05/21,1,21,-0.4717
17/05/21,137,21,-31.0031
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,45,21,-21.4515
17/05/21,45,21,-21.4515
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,3,21,-1.4301
17/05/21,43,21,1.1094
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,7,21,0
17/05/21,1,21,-0.1695
17/05/21,40,21,-0.764
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,102,21,0
17/05/21,0,21,0
17/05/21,102,21,0
17/05/21,19,21,15.333
17/05/21,0,21,0
17/05/21,254,21,0
17/05/21,619,21,-326.0273
17/05/21,85,21,-23.222
17/05/21,619,21,-326.0273
17/05/21,2,21,-0.6504
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,401,21,176.6004
17/05/21,619,21,-326.0273
17/05/21,401,21,176.6004
17/05/21,401,21,176.6004
17/05/21,401,21,176.6004
17/05/21,1,21,-0.2732
17/05/21,20,21,4.046
17/05/21,1,21,-0.6486
17/05/21,393,21,125.0526
17/05/21,393,21,125.0526
17/05/21,393,21,125.0526
17/05/21,401,21,176.6004
17/05/21,1066,21,624.5694
17/05/21,619,21,-326.0273
17/05/21,1066,21,624.5694
17/05/21,1066,21,624.5694
17/05/21,1066,21,624.5694
17/05/21,48,21,-20.2944
17/05/21,401,21,176.6004
17/05/21,1066,21,624.5694
17/05/21,1066,21,624.5694
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,401,21,176.6004
17/05/21,619,21,-326.0273
17/05/21,393,21,125.0526
17/05/21,45,21,15.3
17/05/21,401,21,176.6004
17/05/21,619,21,-326.0273
17/05/21,58,21,0
17/05/21,0,21,0
17/05/21,401,21,176.6004
17/05/21,0,21,0
17/05/21,1,21,0.3818
17/05/21,21,21,0
17/05/21,0,21,0
17/05/21,48,21,-20.2944
17/05/21,1,21,0.7579
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,2,21,0.8906
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,2,21,1.0534
17/05/21,7,21,0
17/05/21,91,21,18.4093
17/05/21,91,21,18.4093
17/05/21,91,21,18.4093
17/05/21,1066,21,624.5694
17/05/21,0,21,0
17/05/21,393,21,125.0526
17/05/21,85,21,-23.222
17/05/21,1001,21,-440.8404
17/05/21,385,21,77.8855
17/05/21,1066,21,624.5694
17/05/21,102,21,0
17/05/21,35,21,0
17/05/21,393,21,125.0526
17/05/21,393,21,125.0526
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,102,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,401,21,176.6004
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,1,21,-0.5423
17/05/21,1,21,0
17/05/21,95,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,58,21,0
17/05/21,0,21,0
17/05/21,401,21,176.6004
17/05/21,22,21,5.5
17/05/21,0,21,0
17/05/21,348,21,0
17/05/21,619,21,-326.0273
17/05/21,1066,21,624.5694
17/05/21,6,21,-0.6162
17/05/21,571,21,73.088
17/05/21,6,21,-0.6162
17/05/21,619,21,-326.0273
17/05/21,48,21,-20.2944
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,48,21,-20.2944
17/05/21,1066,21,624.5694
17/05/21,480,21,0
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,1066,21,624.5694
17/05/21,0,21,0
17/05/21,21,21,0
17/05/21,393,21,125.0526
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,36,21,0
17/05/21,619,21,-326.0273
17/05/21,1066,21,624.5694
17/05/21,348,21,0
17/05/21,619,21,-326.0273
17/05/21,18,21,0
17/05/21,85,21,-23.222
17/05/21,1066,21,624.5694
17/05/21,1066,21,624.5694
17/05/21,348,21,0
17/05/21,571,21,73.088
17/05/21,401,21,176.6004
17/05/21,479,21,0
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,1066,21,624.5694
17/05/21,0,21,0
17/05/21,7,21,6.37
17/05/21,393,21,125.0526
17/05/21,2,21,1.711
17/05/21,571,21,73.088
17/05/21,401,21,176.6004
17/05/21,1066,21,624.5694
17/05/21,571,21,73.088
17/05/21,3,21,-1.5366
17/05/21,571,21,73.088
17/05/21,348,21,0
17/05/21,91,21,18.4093
17/05/21,53,21,0
17/05/21,393,21,125.0526
17/05/21,1,21,-0.3412
17/05/21,393,21,125.0526
17/05/21,2,21,-0.592
17/05/21,1066,21,624.5694
17/05/21,619,21,-326.0273
17/05/21,4,21,0
17/05/21,94,21,0
17/05/21,393,21,125.0526
17/05/21,2,21,0.68
17/05/21,85,21,-23.222
17/05/21,1066,21,624.5694
17/05/21,401,21,176.6004
17/05/21,254,21,0
17/05/21,0,21,0
17/05/21,10,21,-2.263
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,40,21,-32.08
17/05/21,40,21,-0.828
17/05/21,401,21,176.6004
17/05/21,0,21,0
17/05/21,94,21,0
17/05/21,0,21,0
17/05/21,231,21,0
17/05/21,385,21,77.8855
17/05/21,9,21,3.7935
17/05/21,0,21,0
17/05/21,393,21,125.0526
17/05/21,14,21,-6.4232
17/05/21,401,21,176.6004
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,1066,21,624.5694
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,14,21,6.9146
17/05/21,1,21,-0.1027
17/05/21,14,21,6.1656
17/05/21,15,21,-4.701
17/05/21,1,21,-0.2263
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,1066,21,624.5694
17/05/21,3,21,-1.7577
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,2,21,-0.8038
17/05/21,6,21,2.4114
17/05/21,348,21,0
17/05/21,0,21,0
17/05/21,4,21,0.7996
17/05/21,571,21,73.088
17/05/21,1,21,0.3182
17/05/21,0,21,0
17/05/21,1,21,0.2617
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,61,21,42.1388
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,5,21,-0.8475
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,265,21,116.706
17/05/21,3,21,-1.1415
17/05/21,0,21,0
17/05/21,3,21,1.2645
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,61,21,42.1388
17/05/21,61,21,42.1388
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,571,21,73.088
17/05/21,6,21,2.4114
17/05/21,401,21,176.6004
17/05/21,632,21,409.9152
17/05/21,0,21,0
17/05/21,61,21,42.1388
17/05/21,25,21,-7.4
17/05/21,96,21,6.1824
17/05/21,401,21,176.6004
17/05/21,13,21,-0.3354
17/05/21,13,21,-0.3354
17/05/21,1,21,-0.4939
17/05/21,21,21,0
17/05/21,38,21,25.479
17/05/21,1066,21,624.5694
17/05/21,632,21,409.9152
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,632,21,409.9152
17/05/21,61,21,42.1388
17/05/21,571,21,73.088
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,571,21,73.088
17/05/21,91,21,18.4093
17/05/21,2,21,-1.4368
17/05/21,0,21,0
17/05/21,13,21,-6.2465
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,348,21,0
17/05/21,85,21,-23.222
17/05/21,2,21,-1.5434
17/05/21,0,21,0
17/05/21,17,21,0
17/05/21,129,21,-9.9588
17/05/21,12,21,7.4688
17/05/21,0,21,0
17/05/21,61,21,42.1388
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,632,21,409.9152
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,8,21,3.0544
17/05/21,102,21,0
17/05/21,0,21,0
17/05/21,2,21,1.3394
17/05/21,0,21,0
17/05/21,17,21,7.4868
17/05/21,41,21,14.8092
17/05/21,0,21,0
17/05/21,571,21,73.088
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,1,21,0
17/05/21,17,21,9.9603
17/05/21,915,21,503.1585
17/05/21,17,21,9.9603
17/05/21,915,21,503.1585
17/05/21,619,21,-326.0273
17/05/21,915,21,503.1585
17/05/21,915,21,503.1585
17/05/21,322,21,135.723
17/05/21,0,21,0
17/05/21,915,21,503.1585
17/05/21,619,21,-326.0273
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,322,21,135.723
17/05/21,0,21,0
17/05/21,915,21,503.1585
17/05/21,1,21,0
17/05/21,915,21,503.1585
17/05/21,619,21,-326.0273
17/05/21,915,21,503.1585
17/05/21,322,21,135.723
17/05/21,915,21,503.1585
17/05/21,11,21,7.5988
17/05/21,1,21,-0.7351
17/05/21,0,21,0
17/05/21,6,21,0
17/05/21,0,21,0
17/05/21,4,21,-0.1032
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,17,21,0
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,0,21,0
17/05/21,0,21,0
17/05/21,915,21,503.1585
17/05/21,173,21,79.3724
17/05/21,129,21,-9.9588
17/05/21,15,21,0
17/05/21,619,21,-326.0273
17/05/21,52,21,31.1688
17/05/21,0,21,0
17/05/21,619,21,-326.0273
17/05/21,173,21,79.3724
17/05/21,173,21,79.3724
17/05/21,173,21,79.3724
18/05/21,80,21,-18.104
18/05/21,1001,21,0
18/05/21,0,21,0
18/05/21,5,21,0.381
18/05/21,80,21,-18.104
18/05/21,1001,21,0
18/05/21,0,21,0
18/05/21,0,21,0
18/05/21,0,21,0
18/05/21,29,21,24.8095
18/05/21,0,21,0
18/05/21,1001,21,459.2588
18/05/21,0,21,0
18/05/21,29,21,24.8095
18/05/21,1001,21,0
18/05/21,0,21,0
18/05/21,1001,21,459.2588
18/05/21,1540,21,-455.84
18/05/21,1001,21,459.2588
18/05/21,0,21,0
18/05/21,15,21,11.475
18/05/21,4,21,1.0928
18/05/21,61,21,42.1388
18/05/21,0,21,0
18/05/21,1540,21,-455.84
18/05/21,149,21,7.6884
18/05/21,149,21,7.6884
18/05/21,7,21,3.4573
18/05/21,7,21,3.4573
18/05/21,1540,21,-455.84
18/05/21,79,21,14.0541
18/05/21,63,21,17.2116
18/05/21,0,21,0
18/05/21,1540,21,-455.84
18/05/21,0,21,0
18/05/21,1540,21,-455.84
18/05/21,227,21,-77.18
18/05/21,1001,21,459.2588
